Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Fur,156.3,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,156.65,10,10,0.032301705161937665,0.0,0.045864680962683514,0.19999999999999996,0.48125094719521977,1.0,0.2,0.0,0.2,False,False
Fur,156.85,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,157.08,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,157.41,10,10,0.0,0.013905861864326038,-0.01992370862705352,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,157.78,10,10,0.010428328136136296,0.021100492493963417,-0.01515786542007246,-0.09999999999999998,0.7393643508194593,1.0,0.1,0.2,0.1,False,False
Fur,157.87,10,10,0.0038510946072829568,0.0,0.005545284225145783,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,158.22,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,158.52,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,158.89,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,159.1,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,159.72,10,10,0.011916641450919096,0.00272117203359422,0.01316996054092378,0.010000000000000009,1.0,1.0,0.1,0.1,0.0,False,False
Fur,160.05,10,10,0.00408851395947649,0.0,0.005886453573223247,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,161.01,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,163.87,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,164.26,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,164.9,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,165.04,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,165.39,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,165.79,10,10,0.00582233197218074,0.0,0.008375490611110755,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,166.05,10,10,0.0017747306492944467,0.0,0.0025581257853748603,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,167.05,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,168.07,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,168.26,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,168.93,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,169.08,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,169.91,10,10,0.0,0.01529810288506513,-0.021903381017217578,-0.19999999999999996,0.48125094719521977,1.0,0.0,0.2,0.2,False,False
Fur,170.11,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,170.82,10,10,0.00769875354306878,0.01770978706973831,-0.014261800274632079,-0.09999999999999998,0.7393643508194593,1.0,0.1,0.2,0.1,False,False
Fur,171.06,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,171.64,10,10,0.10102508145542757,0.07298530463409254,0.03721701660375415,0.26,0.35268137435320107,1.0,0.7,0.8,0.10000000000000009,False,False
Fur,171.89,10,10,0.0465301392600095,0.03031135075317403,0.02253348803328416,0.1399999999999999,0.6305289138106477,1.0,0.4,0.4,0.0,False,False
Fur,172.09,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,172.82,10,10,0.005172466913642483,0.0,0.007443059427941201,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,173.13,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,173.87,10,10,0.0,0.006717427011141257,-0.009658793714282568,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,174.87,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,176.87,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,178.05,10,10,0.002114507749096185,0.0038746897878976097,-0.002531824750891502,-0.010000000000000009,1.0,1.0,0.1,0.1,0.0,False,False
Fur,179.05,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,180.04,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,180.88,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,181.09,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,182.0,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,182.93,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,184.1,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,184.23,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,185.05,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,185.93,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,186.86,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,187.85,10,10,0.0,0.0031151448725387997,-0.004487218514459732,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,188.82,10,10,0.0,0.004247714278578106,-0.0061151777361674875,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,189.04,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,189.86,10,10,0.01541474801716844,0.002007990550449,0.01917510581968625,0.22999999999999998,0.43587217735824557,1.0,0.3,0.1,0.19999999999999998,False,False
Fur,190.09,10,10,0.013702104832534968,0.00391308592161499,0.013999378987730113,0.26,0.35268137435320107,1.0,0.4,0.2,0.2,False,False
Fur,190.26,10,10,0.0024929439812555023,0.008601193088186583,-0.008763754645684376,-0.12,0.6842105263157896,1.0,0.1,0.2,0.1,False,False
Fur,190.82,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,191.06,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,192.8,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,195.81,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,196.85,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,197.79,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,198.85,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,199.76,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,200.84,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,202.05,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,202.86,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,203.06,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,205.04,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,206.02,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,206.07,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,206.34,10,10,0.00678728692574645,0.0,0.009758904284375165,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,206.56,10,10,0.003877122339218297,0.0,0.005582689765869637,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,207.01,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,209.37,10,10,0.007375928315194226,0.0,0.010602162696772027,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,209.59,10,10,0.003867539453032397,0.0,0.0055689179126643795,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,211.33,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,211.59,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,212.83,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,213.56,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,214.83,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,215.06,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,222.03,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,224.1,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,224.3,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,225.43,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,226.07,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,228.2,10,10,0.0,0.010614468614899585,-0.015232739778123483,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,228.51,10,10,0.0,0.006788213606155986,-0.009760232188127466,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,229.2,10,10,0.0,0.0031669854254599734,-0.004561774438079198,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,229.53,10,10,0.0,0.015046435387684543,-0.021545727973175586,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,230.0,10,10,0.0,0.007894857078710323,-0.011345145700021028,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,230.54,10,10,0.0,0.004740504675985067,-0.006822943237316386,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,231.04,10,10,0.009976648874595501,0.02804020815173952,-0.025574753953522374,-0.12,0.6842105263157896,1.0,0.1,0.2,0.1,False,False
Fur,231.22,10,10,0.022641554035766554,0.017749867212938336,0.006917521577697305,0.020000000000000018,0.9705124596765464,1.0,0.2,0.2,0.0,False,False
Fur,231.46,10,10,0.12582892656647945,0.04848524562557948,0.10268106193451909,0.3799999999999999,0.16549394877568255,1.0,0.6,0.4,0.19999999999999996,False,False
Fur,231.66,10,10,0.054296914286982065,0.04497601401720901,0.012811392727781779,0.10000000000000009,0.7393643508194593,1.0,0.4,0.3,0.10000000000000003,False,False
Fur,232.07,10,10,0.0030407568251125533,0.00666041910943513,-0.005196866615320873,-0.12,0.6842105263157896,1.0,0.1,0.2,0.1,False,False
Fur,232.24,10,10,0.007328587715051032,0.0,0.010534363127625963,0.19999999999999996,0.48125094719521977,1.0,0.2,0.0,0.2,False,False
Fur,232.48,10,10,0.03095016306927515,0.0,0.04397459339407139,0.3999999999999999,0.143140141592154,1.0,0.4,0.0,0.4,False,True
Fur,232.69,10,10,0.012350173679432593,0.007302869262496225,0.007210878360463029,0.1200000000000001,0.6842105263157896,1.0,0.3,0.2,0.09999999999999998,False,False
Fur,233.72,10,10,0.0,0.01091109118531116,-0.015656118955641254,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,234.78,10,10,0.0,0.00330865917996679,-0.00476550681224507,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,237.22,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,237.48,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,239.24,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,239.51,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,240.52,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,243.03,10,10,0.0,0.009781929664186168,-0.014043765293169513,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,243.44,10,10,0.0,0.007056240274043807,-0.01014425464440595,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,244.01,10,10,0.0,0.018517661365652638,-0.02647099723431287,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,244.44,10,10,0.0,0.02723913002131704,-0.0387720643607049,-0.19999999999999996,0.48125094719521977,1.0,0.0,0.2,0.2,False,False
Fur,244.78,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,245.05,10,10,0.0,0.11622719248058891,-0.15863069751329892,-0.19999999999999996,0.48125094719521977,1.0,0.0,0.2,0.2,False,False
Fur,245.44,10,10,0.0,0.10865681074598377,-0.14881284245204499,-0.19999999999999996,0.48125094719521977,1.0,0.0,0.2,0.2,False,False
Fur,246.04,10,10,0.0018286714021949768,0.015606395155419343,-0.019705578723847865,-0.010000000000000009,1.0,1.0,0.1,0.1,0.0,False,False
Fur,246.13,10,10,0.008707925614148094,0.02172879053233192,-0.018503797348009863,-0.12,0.6842105263157896,1.0,0.1,0.2,0.1,False,False
Fur,246.44,10,10,0.026916809336104186,0.15783607948678585,-0.17311170491787695,0.040000000000000036,0.9117971811470265,1.0,0.3,0.2,0.09999999999999998,False,False
Fur,246.72,10,10,0.10625946408898394,0.04883146888169058,0.07690691996649099,0.3400000000000001,0.21756262313537858,1.0,0.7,0.4,0.29999999999999993,False,False
Fur,246.94,10,10,0.053474567489354106,0.0657831503454874,-0.016758444213906404,-0.06000000000000005,0.8534283054406895,1.0,0.4,0.4,0.0,False,False
Fur,247.17,10,10,0.0,0.11012653824262075,-0.15072413215227293,-0.19999999999999996,0.48125094719521977,1.0,0.0,0.2,0.2,False,False
Fur,247.45,10,10,0.049050396415500755,0.0,0.06908398669714272,0.30000000000000004,0.27986100586719787,1.0,0.3,0.0,0.3,False,False
Fur,247.74,10,10,0.2108098907160571,0.07397019256271488,0.17301841254598851,0.45999999999999996,0.08920955205784928,1.0,0.7,0.4,0.29999999999999993,False,False
Fur,247.94,10,10,0.054603485180448774,0.2684903381028442,-0.26641186109916853,-0.16000000000000003,0.5787416917447878,1.0,0.3,0.4,0.10000000000000003,False,False
Fur,248.17,10,10,0.0917708464377855,0.10224287633459886,-0.013772074597665255,-0.010000000000000009,1.0,1.0,0.1,0.1,0.0,False,False
Fur,248.47,10,10,0.3152722181860604,0.0,0.395361420949805,0.30000000000000004,0.27986100586719787,1.0,0.3,0.0,0.3,False,False
Fur,248.76,10,10,1.0620450464977091,0.49982415434746336,0.45928248646993886,0.21999999999999997,0.43587217735824557,1.0,0.5,0.4,0.09999999999999998,False,False
Fur,248.93,10,10,0.3322889520404367,0.47717866544726,-0.14893731760274656,-0.09999999999999998,0.7393643508194593,1.0,0.3,0.4,0.10000000000000003,False,False
Fur,249.96,10,10,0.0,0.008855923958172498,-0.012720155977896221,-0.19999999999999996,0.48125094719521977,1.0,0.0,0.2,0.2,False,False
