Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Serum,197.79,8,4,0.0593951554065886,0.04460710592057421,0.020280393584101192,0.09375,0.9333333333333333,1.0,0.375,0.25,0.125,False,False
Serum,198.85,8,4,0.18294582471366128,0.14289424435472822,0.049692091627304744,0.1875,0.6828282828282828,1.0,1.0,1.0,0.0,False,False
Serum,199.76,8,4,0.01830450479296316,0.012970823340037893,0.007576416018040148,0.15625,0.8080808080808081,1.0,0.375,0.25,0.125,False,False
Serum,200.84,8,4,0.038677895092748146,0.028049730120500802,0.01483827465069761,0.25,0.5696969696969697,1.0,0.75,0.75,0.0,False,False
Serum,202.05,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,202.86,8,4,0.004169082196203932,0.0,0.006002211029701778,0.25,0.5696969696969697,1.0,0.25,0.0,0.25,False,False
Serum,203.06,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,205.04,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,206.02,8,4,0.005989289481507501,0.0,0.008614945208876307,0.375,0.3676767676767677,1.0,0.375,0.0,0.375,False,True
Serum,206.07,8,4,0.00013226860332032813,0.0,0.00019081063922526102,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,206.34,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,206.56,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,207.01,8,4,0.02243414662743068,0.0,0.032007924444706286,0.5,0.21414141414141416,1.0,0.5,0.0,0.5,False,True
Serum,209.37,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,209.59,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,211.33,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,211.59,8,4,0.022654891581150437,0.02296086934505697,-0.00043158897612561827,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,212.83,8,4,0.05019867324958502,0.006448317276740856,0.06138918870160431,0.5625,0.15353535353535355,1.0,0.75,0.25,0.5,False,True
Serum,213.56,8,4,0.008438023971418766,0.011358489065308376,-0.004172047448453316,-0.0625,0.9333333333333333,1.0,0.25,0.25,0.0,False,False
Serum,214.83,8,4,0.020698774177955098,0.006512869434434519,0.020191545919384542,0.34375,0.46060606060606063,1.0,0.625,0.25,0.375,False,True
Serum,215.06,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,222.03,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,224.1,8,4,0.005091875407878978,0.0,0.007327384127616387,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,224.3,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,225.43,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,226.07,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,228.2,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,228.51,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,229.2,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,229.53,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,230.0,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,230.54,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,231.04,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,231.22,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,231.46,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,231.66,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,232.07,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,232.24,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,232.48,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,232.69,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,233.72,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,234.78,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,237.22,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,237.48,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,239.24,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,239.51,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,240.52,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,243.03,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,243.44,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,244.01,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,244.44,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,244.78,8,4,0.0023419436209695123,0.0,0.0033747602395653438,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,245.05,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,245.44,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,246.04,8,4,0.0003236059051332344,0.0,0.00046678911075466353,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,246.13,8,4,0.00014951913552963125,0.0,0.00021569439052900475,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,246.44,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,246.72,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,246.94,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,247.17,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,247.45,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,247.74,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,247.94,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,248.17,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,248.47,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,248.76,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,248.93,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,249.96,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
